COUNTRY_CD,COUNTRY_NAME,REGION,IS_ACTIVE
C43422,Country_C43422,EMEA,Y
C43423,Country_C43423,EMEA,Y
C43424,Country_C43424,EMEA,Y
C43425,Country_C43425,APAC,Y
C43426,Country_C43426,APAC,Y
C43427,Country_C43427,EMEA,Y
C43428,Country_C43428,,Y
C43429,Country_C43429,,Y
C43430,Country_C43430,EMEA,Y
C43431,Country_C43431,APAC,Y
C43432,Country_C43432,,Y
C43433,Country_C43433,,Y
C43434,Country_C43434,,Y
C43435,Country_C43435,APAC,Y
C43436,Country_C43436,,Y
C43437,Country_C43437,,Y
C43438,Country_C43438,EMEA,Y
C43439,Country_C43439,APAC,Y
C43440,Country_C43440,EMEA,Y
C43441,Country_C43441,,Y
C43442,Country_C43442,APAC,Y
C43443,Country_C43443,APAC,Y
C43444,Country_C43444,EMEA,Y
C43445,Country_C43445,EMEA,Y
C43446,Country_C43446,APAC,Y
C43447,Country_C43447,APAC,Y
C43448,Country_C43448,EMEA,Y
C43449,Country_C43449,,Y
C43450,Country_C43450,APAC,Y
C43451,Country_C43451,,Y
C43452,Country_C43452,EMEA,Y
C43453,Country_C43453,APAC,Y
C43454,Country_C43454,EMEA,Y
C43455,Country_C43455,APAC,Y
C43456,Country_C43456,APAC,Y
C43457,Country_C43457,EMEA,Y
C43458,Country_C43458,EMEA,Y
C43459,Country_C43459,,Y
C43460,Country_C43460,EMEA,Y
C43461,Country_C43461,EMEA,Y
C43462,Country_C43462,,Y
C43463,Country_C43463,EMEA,Y
C43464,Country_C43464,,Y
C43465,Country_C43465,,Y
C43466,Country_C43466,EMEA,Y
C43467,Country_C43467,,Y
C43468,Country_C43468,,Y
C43469,Country_C43469,,Y
C43470,Country_C43470,EMEA,Y
C43471,Country_C43471,EMEA,Y
C43472,Country_C43472,,Y
C43473,Country_C43473,EMEA,Y
C43474,Country_C43474,APAC,Y
C43475,Country_C43475,,Y
C43476,Country_C43476,APAC,Y
C43477,Country_C43477,EMEA,Y
C43478,Country_C43478,APAC,Y
C43479,Country_C43479,EMEA,Y
C43480,Country_C43480,EMEA,Y
C43481,Country_C43481,,Y
C43482,Country_C43482,APAC,Y
C43483,Country_C43483,,Y
C43484,Country_C43484,APAC,Y
C43485,Country_C43485,EMEA,Y
C43486,Country_C43486,EMEA,Y
C43487,Country_C43487,,Y
C43488,Country_C43488,APAC,Y
C43489,Country_C43489,APAC,Y
C43490,Country_C43490,EMEA,Y
C43491,Country_C43491,,Y
C43492,Country_C43492,EMEA,Y
C43493,Country_C43493,EMEA,Y
C43494,Country_C43494,,Y
C43495,Country_C43495,APAC,Y
C43496,Country_C43496,APAC,Y
C43497,Country_C43497,EMEA,Y
C43498,Country_C43498,APAC,Y
C43499,Country_C43499,,Y
C43500,Country_C43500,APAC,Y
C43501,Country_C43501,APAC,Y
C43502,Country_C43502,EMEA,Y
C43503,Country_C43503,APAC,Y
C43504,Country_C43504,,Y
C43505,Country_C43505,EMEA,Y
C43506,Country_C43506,,Y
C43507,Country_C43507,APAC,Y
C43508,Country_C43508,APAC,Y
C43509,Country_C43509,EMEA,Y
C43510,Country_C43510,,Y
C43511,Country_C43511,APAC,Y
C43512,Country_C43512,APAC,Y
C43513,Country_C43513,EMEA,Y
C43514,Country_C43514,APAC,Y
C43515,Country_C43515,APAC,Y
C43516,Country_C43516,APAC,Y
C43517,Country_C43517,,Y
C43518,Country_C43518,,Y
C43519,Country_C43519,,Y
C43520,Country_C43520,APAC,Y
C43521,Country_C43521,EMEA,Y
C43522,Country_C43522,EMEA,Y
C43523,Country_C43523,EMEA,Y
C43524,Country_C43524,,Y
C43525,Country_C43525,,Y
C43526,Country_C43526,,Y
C43527,Country_C43527,,Y
C43528,Country_C43528,APAC,Y
C43529,Country_C43529,EMEA,Y
C43530,Country_C43530,EMEA,Y
C43531,Country_C43531,,Y
C43532,Country_C43532,EMEA,Y
C43533,Country_C43533,EMEA,Y
C43534,Country_C43534,,Y
C43535,Country_C43535,,Y
C43536,Country_C43536,,Y
C43537,Country_C43537,,Y
C43538,Country_C43538,APAC,Y
C43539,Country_C43539,EMEA,Y
C43540,Country_C43540,APAC,Y
C43541,Country_C43541,EMEA,Y
C43542,Country_C43542,APAC,Y
C43543,Country_C43543,,Y
C43544,Country_C43544,APAC,Y
C43545,Country_C43545,,Y
C43546,Country_C43546,,Y
C43547,Country_C43547,APAC,Y
C43548,Country_C43548,EMEA,Y
C43549,Country_C43549,APAC,Y
C43550,Country_C43550,,Y
C43551,Country_C43551,,Y
C43552,Country_C43552,EMEA,Y
C43553,Country_C43553,EMEA,Y
C43554,Country_C43554,EMEA,Y
C43555,Country_C43555,,Y
C43556,Country_C43556,APAC,Y
C43557,Country_C43557,EMEA,Y
C43558,Country_C43558,,Y
C43559,Country_C43559,APAC,Y
C43560,Country_C43560,EMEA,Y
C43561,Country_C43561,APAC,Y
C43562,Country_C43562,APAC,Y
C43563,Country_C43563,,Y
C43564,Country_C43564,,Y
C43565,Country_C43565,,Y
C43566,Country_C43566,APAC,Y
C43567,Country_C43567,EMEA,Y
C43568,Country_C43568,EMEA,Y
C43569,Country_C43569,EMEA,Y
C43570,Country_C43570,,Y
C43571,Country_C43571,EMEA,Y
C43572,Country_C43572,EMEA,Y
C43573,Country_C43573,,Y
C43574,Country_C43574,EMEA,Y
C43575,Country_C43575,EMEA,Y
C43576,Country_C43576,EMEA,Y
C43577,Country_C43577,APAC,Y
C43578,Country_C43578,APAC,Y
C43579,Country_C43579,,Y
C43580,Country_C43580,,Y
C43581,Country_C43581,APAC,Y
C43582,Country_C43582,,Y
C43583,Country_C43583,,Y
C43584,Country_C43584,EMEA,Y
C43585,Country_C43585,,Y
C43586,Country_C43586,,Y
C43587,Country_C43587,EMEA,Y
C43588,Country_C43588,EMEA,Y
C43589,Country_C43589,APAC,Y
C43590,Country_C43590,,Y
C43591,Country_C43591,EMEA,Y
C43592,Country_C43592,,Y
C43593,Country_C43593,,Y
C43594,Country_C43594,APAC,Y
C43595,Country_C43595,APAC,Y
C43596,Country_C43596,APAC,Y
C43597,Country_C43597,APAC,Y
C43598,Country_C43598,APAC,Y
C43599,Country_C43599,EMEA,Y
C43600,Country_C43600,APAC,Y
C43601,Country_C43601,EMEA,Y
C43602,Country_C43602,APAC,Y
C43603,Country_C43603,EMEA,Y
C43604,Country_C43604,,Y
C43605,Country_C43605,APAC,Y
C43606,Country_C43606,EMEA,Y
C43607,Country_C43607,APAC,Y
C43608,Country_C43608,EMEA,Y
C43609,Country_C43609,EMEA,Y
C43610,Country_C43610,APAC,Y
C43611,Country_C43611,EMEA,Y
C43612,Country_C43612,,Y
C43613,Country_C43613,APAC,Y
C43614,Country_C43614,,Y
C43615,Country_C43615,EMEA,Y
C43616,Country_C43616,EMEA,Y
C43617,Country_C43617,APAC,Y
C43618,Country_C43618,,Y
C43619,Country_C43619,,Y
C43620,Country_C43620,APAC,Y
C43621,Country_C43621,,Y
C43622,Country_C43622,APAC,Y
C43623,Country_C43623,APAC,Y
C43624,Country_C43624,EMEA,Y
C43625,Country_C43625,EMEA,Y
C43626,Country_C43626,,Y
C43627,Country_C43627,APAC,Y
C43628,Country_C43628,APAC,Y
C43629,Country_C43629,APAC,Y
C43630,Country_C43630,APAC,Y
C43631,Country_C43631,EMEA,Y
C43632,Country_C43632,,Y
C43633,Country_C43633,EMEA,Y
C43634,Country_C43634,APAC,Y
C43635,Country_C43635,,Y
C43636,Country_C43636,,Y
C43637,Country_C43637,APAC,Y
C43638,Country_C43638,APAC,Y
C43639,Country_C43639,EMEA,Y
C43640,Country_C43640,EMEA,Y
C43641,Country_C43641,APAC,Y
C43642,Country_C43642,APAC,Y
C43643,Country_C43643,EMEA,Y
C43644,Country_C43644,,Y
C43645,Country_C43645,,Y
C43646,Country_C43646,,Y
C43647,Country_C43647,EMEA,Y
C43648,Country_C43648,APAC,Y
C43649,Country_C43649,,Y
C43650,Country_C43650,APAC,Y
C43651,Country_C43651,EMEA,Y
C43652,Country_C43652,EMEA,Y
C43653,Country_C43653,APAC,Y
C43654,Country_C43654,APAC,Y
C43655,Country_C43655,APAC,Y
C43656,Country_C43656,APAC,Y
C43657,Country_C43657,,Y
C43658,Country_C43658,APAC,Y
C43659,Country_C43659,,Y
C43660,Country_C43660,EMEA,Y
C43661,Country_C43661,,Y
C43662,Country_C43662,APAC,Y
C43663,Country_C43663,,Y
C43664,Country_C43664,EMEA,Y
C43665,Country_C43665,APAC,Y
C43666,Country_C43666,EMEA,Y
C43667,Country_C43667,EMEA,Y
C43668,Country_C43668,APAC,Y
C43669,Country_C43669,,Y
C43670,Country_C43670,EMEA,Y
C43671,Country_C43671,APAC,Y
C43672,Country_C43672,EMEA,Y
C43673,Country_C43673,,Y
C43674,Country_C43674,EMEA,Y
C43675,Country_C43675,EMEA,Y
C43676,Country_C43676,EMEA,Y
C43677,Country_C43677,EMEA,Y
C43678,Country_C43678,,Y
C43679,Country_C43679,APAC,Y
C43680,Country_C43680,EMEA,Y
C43681,Country_C43681,,Y
C43682,Country_C43682,EMEA,Y
C43683,Country_C43683,EMEA,Y
C43684,Country_C43684,EMEA,Y
C43685,Country_C43685,,Y
C43686,Country_C43686,EMEA,Y
C43687,Country_C43687,EMEA,Y
C43688,Country_C43688,APAC,Y
C43689,Country_C43689,,Y
C43690,Country_C43690,APAC,Y
C43691,Country_C43691,APAC,Y
C43692,Country_C43692,APAC,Y
C43693,Country_C43693,APAC,Y
C43694,Country_C43694,EMEA,Y
C43695,Country_C43695,APAC,Y
C43696,Country_C43696,,Y
C43697,Country_C43697,EMEA,Y
C43698,Country_C43698,APAC,Y
C43699,Country_C43699,APAC,Y
C43700,Country_C43700,,Y
C43701,Country_C43701,,Y
C43702,Country_C43702,APAC,Y
C43703,Country_C43703,APAC,Y
C43704,Country_C43704,APAC,Y
C43705,Country_C43705,APAC,Y
C43706,Country_C43706,APAC,Y
C43707,Country_C43707,,Y
C43708,Country_C43708,,Y
C43709,Country_C43709,EMEA,Y
C43710,Country_C43710,EMEA,Y
C43711,Country_C43711,,Y
C43712,Country_C43712,EMEA,Y
C43713,Country_C43713,APAC,Y
C43714,Country_C43714,EMEA,Y
C43715,Country_C43715,APAC,Y
C43716,Country_C43716,APAC,Y
C43717,Country_C43717,EMEA,Y
C43718,Country_C43718,EMEA,Y
C43719,Country_C43719,APAC,Y
C43720,Country_C43720,,Y
C43721,Country_C43721,EMEA,Y
C43722,Country_C43722,EMEA,Y
C43723,Country_C43723,,Y
C43724,Country_C43724,EMEA,Y
C43725,Country_C43725,APAC,Y
C43726,Country_C43726,,Y
C43727,Country_C43727,,Y
C43728,Country_C43728,APAC,Y
C43729,Country_C43729,APAC,Y
C43730,Country_C43730,APAC,Y
C43731,Country_C43731,,Y
C43732,Country_C43732,APAC,Y
C43733,Country_C43733,EMEA,Y
C43734,Country_C43734,EMEA,Y
C43735,Country_C43735,APAC,Y
C43736,Country_C43736,EMEA,Y
C43737,Country_C43737,EMEA,Y
C43738,Country_C43738,,Y
C43739,Country_C43739,APAC,Y
C43740,Country_C43740,EMEA,Y
C43741,Country_C43741,APAC,Y
C43742,Country_C43742,APAC,Y
C43743,Country_C43743,EMEA,Y
C43744,Country_C43744,EMEA,Y
C43745,Country_C43745,,Y
C43746,Country_C43746,,Y
C43747,Country_C43747,,Y
C43748,Country_C43748,EMEA,Y
C43749,Country_C43749,,Y
C43750,Country_C43750,APAC,Y
C43751,Country_C43751,,Y
C43752,Country_C43752,,Y
C43753,Country_C43753,,Y
C43754,Country_C43754,APAC,Y
C43755,Country_C43755,APAC,Y
C43756,Country_C43756,EMEA,Y
C43757,Country_C43757,,Y
C43758,Country_C43758,APAC,Y
C43759,Country_C43759,APAC,Y
C43760,Country_C43760,APAC,Y
C43761,Country_C43761,EMEA,Y
C43762,Country_C43762,EMEA,Y
C43763,Country_C43763,EMEA,Y
C43764,Country_C43764,,Y
C43765,Country_C43765,APAC,Y
C43766,Country_C43766,EMEA,Y
C43767,Country_C43767,EMEA,Y
C43768,Country_C43768,APAC,Y
C43769,Country_C43769,APAC,Y
C43770,Country_C43770,,Y
C43771,Country_C43771,,Y
C43772,Country_C43772,,Y
C43773,Country_C43773,EMEA,Y
C43774,Country_C43774,EMEA,Y
C43775,Country_C43775,APAC,Y
C43776,Country_C43776,,Y
C43777,Country_C43777,APAC,Y
C43778,Country_C43778,,Y
C43779,Country_C43779,,Y
C43780,Country_C43780,,Y
C43781,Country_C43781,,Y
C43782,Country_C43782,APAC,Y
C43783,Country_C43783,APAC,Y
C43784,Country_C43784,EMEA,Y
C43785,Country_C43785,,Y
C43786,Country_C43786,APAC,Y
C43787,Country_C43787,,Y
C43788,Country_C43788,,Y
C43789,Country_C43789,EMEA,Y
C43790,Country_C43790,EMEA,Y
C43791,Country_C43791,APAC,Y
C43792,Country_C43792,APAC,Y
C43793,Country_C43793,EMEA,Y
C43794,Country_C43794,APAC,Y
C43795,Country_C43795,APAC,Y
C43796,Country_C43796,EMEA,Y
C43797,Country_C43797,,Y
C43798,Country_C43798,,Y
C43799,Country_C43799,EMEA,Y
C43800,Country_C43800,,Y
C43801,Country_C43801,,Y
C43802,Country_C43802,EMEA,Y
C43803,Country_C43803,APAC,Y
C43804,Country_C43804,EMEA,Y
C43805,Country_C43805,EMEA,Y
C43806,Country_C43806,,Y
C43807,Country_C43807,EMEA,Y
C43808,Country_C43808,,Y
C43809,Country_C43809,EMEA,Y
C43810,Country_C43810,APAC,Y
C43811,Country_C43811,,Y
C43812,Country_C43812,EMEA,Y
C43813,Country_C43813,,Y
C43814,Country_C43814,EMEA,Y
C43815,Country_C43815,EMEA,Y
C43816,Country_C43816,EMEA,Y
C43817,Country_C43817,,Y
C43818,Country_C43818,,Y
C43819,Country_C43819,APAC,Y
C43820,Country_C43820,APAC,Y
C43821,Country_C43821,APAC,Y
C43822,Country_C43822,APAC,Y
C43823,Country_C43823,EMEA,Y
C43824,Country_C43824,,Y
C43825,Country_C43825,EMEA,Y
C43826,Country_C43826,,Y
C43827,Country_C43827,,Y
C43828,Country_C43828,EMEA,Y
C43829,Country_C43829,EMEA,Y
C43830,Country_C43830,,Y
C43831,Country_C43831,APAC,Y
C43832,Country_C43832,APAC,Y
C43833,Country_C43833,,Y
C43834,Country_C43834,EMEA,Y
C43835,Country_C43835,EMEA,Y
C43836,Country_C43836,,Y
C43837,Country_C43837,EMEA,Y
C43838,Country_C43838,,Y
C43839,Country_C43839,,Y
C43840,Country_C43840,,Y
C43841,Country_C43841,EMEA,Y
C43842,Country_C43842,APAC,Y
C43843,Country_C43843,,Y
C43844,Country_C43844,EMEA,Y
C43845,Country_C43845,APAC,Y
C43846,Country_C43846,,Y
C43847,Country_C43847,APAC,Y
C43848,Country_C43848,EMEA,Y
C43849,Country_C43849,APAC,Y
C43850,Country_C43850,APAC,Y
C43851,Country_C43851,EMEA,Y
C43852,Country_C43852,,Y
C43853,Country_C43853,EMEA,Y
C43854,Country_C43854,EMEA,Y
C43855,Country_C43855,,Y
C43856,Country_C43856,,Y
C43857,Country_C43857,EMEA,Y
C43858,Country_C43858,,Y
C43859,Country_C43859,,Y
C43860,Country_C43860,EMEA,Y
C43861,Country_C43861,EMEA,Y
C43862,Country_C43862,EMEA,Y
C43863,Country_C43863,EMEA,Y
C43864,Country_C43864,APAC,Y
C43865,Country_C43865,APAC,Y
C43866,Country_C43866,,Y
C43867,Country_C43867,APAC,Y
C43868,Country_C43868,APAC,Y
C43869,Country_C43869,APAC,Y
C43870,Country_C43870,,Y
C43871,Country_C43871,APAC,Y
C43872,Country_C43872,EMEA,Y
C43873,Country_C43873,EMEA,Y
C43874,Country_C43874,,Y
C43875,Country_C43875,,Y
C43876,Country_C43876,,Y
C43877,Country_C43877,APAC,Y
C43878,Country_C43878,,Y
C43879,Country_C43879,,Y
C43880,Country_C43880,,Y
C43881,Country_C43881,EMEA,Y
C43882,Country_C43882,,Y
C43883,Country_C43883,EMEA,Y
C43884,Country_C43884,EMEA,Y
C43885,Country_C43885,,Y
C43886,Country_C43886,,Y
C43887,Country_C43887,APAC,Y
C43888,Country_C43888,,Y
C43889,Country_C43889,,Y
C43890,Country_C43890,,Y
C43891,Country_C43891,,Y
C43892,Country_C43892,,Y
C43893,Country_C43893,,Y
C43894,Country_C43894,APAC,Y
C43895,Country_C43895,APAC,Y
C43896,Country_C43896,,Y
C43897,Country_C43897,APAC,Y
C43898,Country_C43898,EMEA,Y
C43899,Country_C43899,APAC,Y
C43900,Country_C43900,EMEA,Y
C43901,Country_C43901,,Y
C43902,Country_C43902,EMEA,Y
C43903,Country_C43903,,Y
C43904,Country_C43904,APAC,Y
C43905,Country_C43905,EMEA,Y
C43906,Country_C43906,EMEA,Y
C43907,Country_C43907,EMEA,Y
C43908,Country_C43908,,Y
C43909,Country_C43909,,Y
C43910,Country_C43910,APAC,Y
C43911,Country_C43911,APAC,Y
C43912,Country_C43912,,Y
C43913,Country_C43913,APAC,Y
C43914,Country_C43914,EMEA,Y
C43915,Country_C43915,EMEA,Y
C43916,Country_C43916,EMEA,Y
C43917,Country_C43917,APAC,Y
C43918,Country_C43918,EMEA,Y
C43919,Country_C43919,EMEA,Y
C43920,Country_C43920,,Y
C43921,Country_C43921,,Y
C43922,Country_C43922,APAC,Y
C43923,Country_C43923,,Y
C43924,Country_C43924,APAC,Y
C43925,Country_C43925,APAC,Y
C43926,Country_C43926,,Y
C43927,Country_C43927,,Y
C43928,Country_C43928,APAC,Y
C43929,Country_C43929,APAC,Y
C43930,Country_C43930,APAC,Y
C43931,Country_C43931,EMEA,Y
C43932,Country_C43932,EMEA,Y
C43933,Country_C43933,,Y
C43934,Country_C43934,EMEA,Y
C43935,Country_C43935,EMEA,Y
C43936,Country_C43936,APAC,Y
C43937,Country_C43937,EMEA,Y
C43938,Country_C43938,,Y
C43939,Country_C43939,EMEA,Y
C43940,Country_C43940,EMEA,Y
C43941,Country_C43941,EMEA,Y
C43942,Country_C43942,,Y
C43943,Country_C43943,,Y
C43944,Country_C43944,APAC,Y
C43945,Country_C43945,EMEA,Y
C43946,Country_C43946,APAC,Y
C43947,Country_C43947,APAC,Y
C43948,Country_C43948,,Y
C43949,Country_C43949,APAC,Y
C43950,Country_C43950,EMEA,Y
C43951,Country_C43951,APAC,Y
C43952,Country_C43952,,Y
C43953,Country_C43953,,Y
C43954,Country_C43954,,Y
C43955,Country_C43955,EMEA,Y
C43956,Country_C43956,APAC,Y
C43957,Country_C43957,EMEA,Y
C43958,Country_C43958,,Y
C43959,Country_C43959,EMEA,Y
C43960,Country_C43960,,Y
C43961,Country_C43961,EMEA,Y
C43962,Country_C43962,EMEA,Y
C43963,Country_C43963,APAC,Y
C43964,Country_C43964,APAC,Y
C43965,Country_C43965,,Y
C43966,Country_C43966,APAC,Y
C43967,Country_C43967,APAC,Y
C43968,Country_C43968,EMEA,Y
C43969,Country_C43969,,Y
C43970,Country_C43970,EMEA,Y
C43971,Country_C43971,EMEA,Y
C43972,Country_C43972,APAC,Y
C43973,Country_C43973,APAC,Y
C43974,Country_C43974,,Y
C43975,Country_C43975,APAC,Y
C43976,Country_C43976,EMEA,Y
C43977,Country_C43977,APAC,Y
C43978,Country_C43978,,Y
C43979,Country_C43979,,Y
C43980,Country_C43980,EMEA,Y
C43981,Country_C43981,EMEA,Y
C43982,Country_C43982,APAC,Y
C43983,Country_C43983,,Y
C43984,Country_C43984,EMEA,Y
C43985,Country_C43985,APAC,Y
C43986,Country_C43986,APAC,Y
C43987,Country_C43987,APAC,Y
C43988,Country_C43988,EMEA,Y
C43989,Country_C43989,EMEA,Y
C43990,Country_C43990,APAC,Y
C43991,Country_C43991,APAC,Y
C43992,Country_C43992,EMEA,Y
C43993,Country_C43993,,Y
C43994,Country_C43994,APAC,Y
C43995,Country_C43995,,Y
C43996,Country_C43996,,Y
C43997,Country_C43997,EMEA,Y
C43998,Country_C43998,EMEA,Y
C43999,Country_C43999,,Y
C44000,Country_C44000,EMEA,Y
C44001,Country_C44001,,Y
C44002,Country_C44002,,Y
C44003,Country_C44003,EMEA,Y
C44004,Country_C44004,EMEA,Y
C44005,Country_C44005,APAC,Y
C44006,Country_C44006,EMEA,Y
C44007,Country_C44007,APAC,Y
C44008,Country_C44008,EMEA,Y
C44009,Country_C44009,EMEA,Y
C44010,Country_C44010,EMEA,Y
C44011,Country_C44011,EMEA,Y
C44012,Country_C44012,,Y
C44013,Country_C44013,EMEA,Y
C44014,Country_C44014,,Y
C44015,Country_C44015,EMEA,Y
C44016,Country_C44016,EMEA,Y
C44017,Country_C44017,,Y
C44018,Country_C44018,EMEA,Y
C44019,Country_C44019,APAC,Y
C44020,Country_C44020,APAC,Y
C44021,Country_C44021,EMEA,Y
C44022,Country_C44022,APAC,Y
C44023,Country_C44023,APAC,Y
C44024,Country_C44024,APAC,Y
C44025,Country_C44025,APAC,Y
C44026,Country_C44026,,Y
C44027,Country_C44027,,Y
C44028,Country_C44028,,Y
C44029,Country_C44029,APAC,Y
C44030,Country_C44030,APAC,Y
C44031,Country_C44031,,Y
C44032,Country_C44032,APAC,Y
C44033,Country_C44033,,Y
C44034,Country_C44034,,Y
C44035,Country_C44035,,Y
C44036,Country_C44036,APAC,Y
C44037,Country_C44037,,Y
C44038,Country_C44038,EMEA,Y
C44039,Country_C44039,,Y
C44040,Country_C44040,,Y
C44041,Country_C44041,EMEA,Y
C44042,Country_C44042,APAC,Y
C44043,Country_C44043,,Y
C44044,Country_C44044,EMEA,Y
C44045,Country_C44045,APAC,Y
C44046,Country_C44046,EMEA,Y
C44047,Country_C44047,,Y
C44048,Country_C44048,EMEA,Y
C44049,Country_C44049,APAC,Y
C44050,Country_C44050,,Y
C44051,Country_C44051,EMEA,Y
C44052,Country_C44052,APAC,Y
C44053,Country_C44053,APAC,Y
C44054,Country_C44054,,Y
C44055,Country_C44055,,Y
C44056,Country_C44056,,Y
C44057,Country_C44057,,Y
C44058,Country_C44058,EMEA,Y
C44059,Country_C44059,APAC,Y
C44060,Country_C44060,,Y
C44061,Country_C44061,,Y
C44062,Country_C44062,,Y
C44063,Country_C44063,EMEA,Y
C44064,Country_C44064,APAC,Y
C44065,Country_C44065,APAC,Y
C44066,Country_C44066,,Y
C44067,Country_C44067,APAC,Y
C44068,Country_C44068,EMEA,Y
C44069,Country_C44069,APAC,Y
C44070,Country_C44070,,Y
C44071,Country_C44071,APAC,Y
C44072,Country_C44072,EMEA,Y
C44073,Country_C44073,EMEA,Y
C44074,Country_C44074,APAC,Y
C44075,Country_C44075,APAC,Y
C44076,Country_C44076,,Y
C44077,Country_C44077,,Y
C44078,Country_C44078,,Y
C44079,Country_C44079,APAC,Y
C44080,Country_C44080,EMEA,Y
C44081,Country_C44081,EMEA,Y
C44082,Country_C44082,APAC,Y
C44083,Country_C44083,EMEA,Y
C44084,Country_C44084,EMEA,Y
C44085,Country_C44085,APAC,Y
C44086,Country_C44086,EMEA,Y
C44087,Country_C44087,APAC,Y
C44088,Country_C44088,,Y
C44089,Country_C44089,EMEA,Y
C44090,Country_C44090,APAC,Y
C44091,Country_C44091,EMEA,Y
C44092,Country_C44092,EMEA,Y
C44093,Country_C44093,,Y
C44094,Country_C44094,APAC,Y
C44095,Country_C44095,,Y
C44096,Country_C44096,EMEA,Y
C44097,Country_C44097,EMEA,Y
C44098,Country_C44098,EMEA,Y
C44099,Country_C44099,APAC,Y
C44100,Country_C44100,,Y
C44101,Country_C44101,APAC,Y
C44102,Country_C44102,EMEA,Y
C44103,Country_C44103,,Y
C44104,Country_C44104,EMEA,Y
C44105,Country_C44105,,Y
C44106,Country_C44106,APAC,Y
C44107,Country_C44107,APAC,Y
C44108,Country_C44108,APAC,Y
C44109,Country_C44109,APAC,Y
C44110,Country_C44110,APAC,Y
C44111,Country_C44111,,Y
C44112,Country_C44112,,Y
C44113,Country_C44113,EMEA,Y
C44114,Country_C44114,,Y
C44115,Country_C44115,EMEA,Y
C44116,Country_C44116,APAC,Y
C44117,Country_C44117,,Y
C44118,Country_C44118,,Y
C44119,Country_C44119,APAC,Y
C44120,Country_C44120,APAC,Y
C44121,Country_C44121,APAC,Y
C44122,Country_C44122,EMEA,Y
C44123,Country_C44123,EMEA,Y
C44124,Country_C44124,,Y
C44125,Country_C44125,APAC,Y
C44126,Country_C44126,,Y
C44127,Country_C44127,APAC,Y
C44128,Country_C44128,APAC,Y
C44129,Country_C44129,APAC,Y
C44130,Country_C44130,APAC,Y
C44131,Country_C44131,APAC,Y
C44132,Country_C44132,EMEA,Y
C44133,Country_C44133,,Y
C44134,Country_C44134,APAC,Y
C44135,Country_C44135,EMEA,Y
C44136,Country_C44136,EMEA,Y
C44137,Country_C44137,APAC,Y
C44138,Country_C44138,APAC,Y
C44139,Country_C44139,EMEA,Y
C44140,Country_C44140,APAC,Y
C44141,Country_C44141,EMEA,Y
C44142,Country_C44142,APAC,Y
C44143,Country_C44143,EMEA,Y
C44144,Country_C44144,APAC,Y
C44145,Country_C44145,EMEA,Y
C44146,Country_C44146,,Y
C44147,Country_C44147,APAC,Y
C44148,Country_C44148,APAC,Y
C44149,Country_C44149,EMEA,Y
C44150,Country_C44150,APAC,Y
C44151,Country_C44151,,Y
C44152,Country_C44152,,Y
C44153,Country_C44153,EMEA,Y
C44154,Country_C44154,EMEA,Y
C44155,Country_C44155,APAC,Y
C44156,Country_C44156,EMEA,Y
C44157,Country_C44157,,Y
C44158,Country_C44158,,Y
C44159,Country_C44159,APAC,Y
C44160,Country_C44160,,Y
C44161,Country_C44161,EMEA,Y
C44162,Country_C44162,APAC,Y
C44163,Country_C44163,APAC,Y
C44164,Country_C44164,APAC,Y
C44165,Country_C44165,EMEA,Y
C44166,Country_C44166,APAC,Y
C44167,Country_C44167,APAC,Y
C44168,Country_C44168,,Y
C44169,Country_C44169,,Y
C44170,Country_C44170,APAC,Y
C44171,Country_C44171,EMEA,Y
C44172,Country_C44172,EMEA,Y
C44173,Country_C44173,EMEA,Y
C44174,Country_C44174,EMEA,Y
C44175,Country_C44175,,Y
C44176,Country_C44176,EMEA,Y
C44177,Country_C44177,EMEA,Y
C44178,Country_C44178,APAC,Y
C44179,Country_C44179,EMEA,Y
C44180,Country_C44180,EMEA,Y
C44181,Country_C44181,EMEA,Y
C44182,Country_C44182,EMEA,Y
C44183,Country_C44183,,Y
C44184,Country_C44184,APAC,Y
C44185,Country_C44185,,Y
C44186,Country_C44186,APAC,Y
C44187,Country_C44187,APAC,Y
C44188,Country_C44188,APAC,Y
C44189,Country_C44189,APAC,Y
C44190,Country_C44190,,Y
C44191,Country_C44191,APAC,Y
C44192,Country_C44192,EMEA,Y
C44193,Country_C44193,EMEA,Y
C44194,Country_C44194,APAC,Y
C44195,Country_C44195,EMEA,Y
C44196,Country_C44196,EMEA,Y
C44197,Country_C44197,APAC,Y
C44198,Country_C44198,APAC,Y
C44199,Country_C44199,APAC,Y
C44200,Country_C44200,,Y
C44201,Country_C44201,APAC,Y
C44202,Country_C44202,APAC,Y
C44203,Country_C44203,,Y
C44204,Country_C44204,EMEA,Y
C44205,Country_C44205,,Y
C44206,Country_C44206,EMEA,Y
C44207,Country_C44207,,Y
C44208,Country_C44208,APAC,Y
C44209,Country_C44209,,Y
C44210,Country_C44210,APAC,Y
C44211,Country_C44211,EMEA,Y
C44212,Country_C44212,APAC,Y
C44213,Country_C44213,,Y
C44214,Country_C44214,,Y
C44215,Country_C44215,EMEA,Y
C44216,Country_C44216,APAC,Y
C44217,Country_C44217,EMEA,Y
C44218,Country_C44218,APAC,Y
C44219,Country_C44219,APAC,Y
C44220,Country_C44220,EMEA,Y
C44221,Country_C44221,EMEA,Y
C44222,Country_C44222,APAC,Y
C44223,Country_C44223,EMEA,Y
