CURRENCY_CODE,CURRENCY_NAME
C39860,Currency_39860
C39861,Currency_39861
C39862,Currency_39862
C39863,Currency_39863
C39864,Currency_39864
C39865,Currency_39865
C39866,Currency_39866
C39867,Currency_39867
C39868,Currency_39868
C39869,Currency_39869
C39870,Currency_39870
C39871,Currency_39871
C39872,Currency_39872
C39873,Currency_39873
C39874,Currency_39874
C39875,Currency_39875
C39876,Currency_39876
C39877,Currency_39877
C39878,Currency_39878
C39879,Currency_39879
C39880,Currency_39880
C39881,Currency_39881
C39882,Currency_39882
C39883,Currency_39883
C39884,Currency_39884
C39885,Currency_39885
C39886,Currency_39886
C39887,Currency_39887
C39888,Currency_39888
C39889,Currency_39889
C39890,Currency_39890
C39891,Currency_39891
C39892,Currency_39892
C39893,Currency_39893
C39894,Currency_39894
C39895,Currency_39895
C39896,Currency_39896
C39897,Currency_39897
C39898,Currency_39898
C39899,Currency_39899
C39900,Currency_39900
C39901,Currency_39901
C39902,Currency_39902
C39903,Currency_39903
C39904,Currency_39904
C39905,Currency_39905
C39906,Currency_39906
C39907,Currency_39907
C39908,Currency_39908
C39909,Currency_39909
C39910,Currency_39910
C39911,Currency_39911
C39912,Currency_39912
C39913,Currency_39913
C39914,Currency_39914
C39915,Currency_39915
C39916,Currency_39916
C39917,Currency_39917
C39918,Currency_39918
C39919,Currency_39919
C39920,Currency_39920
C39921,Currency_39921
C39922,Currency_39922
C39923,Currency_39923
C39924,Currency_39924
C39925,Currency_39925
C39926,Currency_39926
C39927,Currency_39927
C39928,Currency_39928
C39929,Currency_39929
C39930,Currency_39930
C39931,Currency_39931
C39932,Currency_39932
C39933,Currency_39933
C39934,Currency_39934
C39935,Currency_39935
C39936,Currency_39936
C39937,Currency_39937
C39938,Currency_39938
C39939,Currency_39939
C39940,Currency_39940
C39941,Currency_39941
C39942,Currency_39942
C39943,Currency_39943
C39944,Currency_39944
C39945,Currency_39945
C39946,Currency_39946
C39947,Currency_39947
C39948,Currency_39948
C39949,Currency_39949
C39950,Currency_39950
C39951,Currency_39951
C39952,Currency_39952
C39953,Currency_39953
C39954,Currency_39954
C39955,Currency_39955
C39956,Currency_39956
C39957,Currency_39957
C39958,Currency_39958
C39959,Currency_39959
C39960,Currency_39960
C39961,Currency_39961
C39962,Currency_39962
C39963,Currency_39963
C39964,Currency_39964
C39965,Currency_39965
C39966,Currency_39966
C39967,Currency_39967
C39968,Currency_39968
C39969,Currency_39969
C39970,Currency_39970
C39971,Currency_39971
C39972,Currency_39972
C39973,Currency_39973
C39974,Currency_39974
C39975,Currency_39975
C39976,Currency_39976
C39977,Currency_39977
C39978,Currency_39978
C39979,Currency_39979
C39980,Currency_39980
C39981,Currency_39981
C39982,Currency_39982
C39983,Currency_39983
C39984,Currency_39984
C39985,Currency_39985
C39986,Currency_39986
C39987,Currency_39987
C39988,Currency_39988
C39989,Currency_39989
C39990,Currency_39990
C39991,Currency_39991
C39992,Currency_39992
C39993,Currency_39993
C39994,Currency_39994
C39995,Currency_39995
C39996,Currency_39996
C39997,Currency_39997
C39998,Currency_39998
C39999,Currency_39999
C40000,Currency_40000
C40001,Currency_40001
C40002,Currency_40002
C40003,Currency_40003
C40004,Currency_40004
C40005,Currency_40005
C40006,Currency_40006
C40007,Currency_40007
C40008,Currency_40008
C40009,Currency_40009
C40010,Currency_40010
C40011,Currency_40011
C40012,Currency_40012
C40013,Currency_40013
C40014,Currency_40014
C40015,Currency_40015
C40016,Currency_40016
C40017,Currency_40017
C40018,Currency_40018
C40019,Currency_40019
C40020,Currency_40020
C40021,Currency_40021
C40022,Currency_40022
C40023,Currency_40023
C40024,Currency_40024
C40025,Currency_40025
C40026,Currency_40026
C40027,Currency_40027
C40028,Currency_40028
C40029,Currency_40029
C40030,Currency_40030
C40031,Currency_40031
C40032,Currency_40032
C40033,Currency_40033
C40034,Currency_40034
C40035,Currency_40035
C40036,Currency_40036
C40037,Currency_40037
C40038,Currency_40038
C40039,Currency_40039
C40040,Currency_40040
C40041,Currency_40041
C40042,Currency_40042
C40043,Currency_40043
C40044,Currency_40044
C40045,Currency_40045
C40046,Currency_40046
C40047,Currency_40047
C40048,Currency_40048
C40049,Currency_40049
C40050,Currency_40050
C40051,Currency_40051
C40052,Currency_40052
C40053,Currency_40053
C40054,Currency_40054
C40055,Currency_40055
C40056,Currency_40056
C40057,Currency_40057
C40058,Currency_40058
C40059,Currency_40059
C40060,Currency_40060
C40061,Currency_40061
C40062,Currency_40062
C40063,Currency_40063
C40064,Currency_40064
C40065,Currency_40065
C40066,Currency_40066
C40067,Currency_40067
C40068,Currency_40068
C40069,Currency_40069
C40070,Currency_40070
C40071,Currency_40071
C40072,Currency_40072
C40073,Currency_40073
C40074,Currency_40074
C40075,Currency_40075
C40076,Currency_40076
C40077,Currency_40077
C40078,Currency_40078
C40079,Currency_40079
C40080,Currency_40080
C40081,Currency_40081
C40082,Currency_40082
C40083,Currency_40083
C40084,Currency_40084
C40085,Currency_40085
C40086,Currency_40086
C40087,Currency_40087
C40088,Currency_40088
C40089,Currency_40089
C40090,Currency_40090
C40091,Currency_40091
C40092,Currency_40092
C40093,Currency_40093
C40094,Currency_40094
C40095,Currency_40095
C40096,Currency_40096
C40097,Currency_40097
C40098,Currency_40098
C40099,Currency_40099
C40100,Currency_40100
C40101,Currency_40101
C40102,Currency_40102
C40103,Currency_40103
C40104,Currency_40104
C40105,Currency_40105
C40106,Currency_40106
C40107,Currency_40107
C40108,Currency_40108
C40109,Currency_40109
C40110,Currency_40110
C40111,Currency_40111
C40112,Currency_40112
C40113,Currency_40113
C40114,Currency_40114
C40115,Currency_40115
C40116,Currency_40116
C40117,Currency_40117
C40118,Currency_40118
C40119,Currency_40119
C40120,Currency_40120
C40121,Currency_40121
C40122,Currency_40122
C40123,Currency_40123
C40124,Currency_40124
C40125,Currency_40125
C40126,Currency_40126
C40127,Currency_40127
C40128,Currency_40128
C40129,Currency_40129
C40130,Currency_40130
C40131,Currency_40131
C40132,Currency_40132
C40133,Currency_40133
C40134,Currency_40134
C40135,Currency_40135
C40136,Currency_40136
C40137,Currency_40137
C40138,Currency_40138
C40139,Currency_40139
C40140,Currency_40140
C40141,Currency_40141
C40142,Currency_40142
C40143,Currency_40143
C40144,Currency_40144
C40145,Currency_40145
C40146,Currency_40146
C40147,Currency_40147
C40148,Currency_40148
C40149,Currency_40149
C40150,Currency_40150
C40151,Currency_40151
C40152,Currency_40152
C40153,Currency_40153
C40154,Currency_40154
C40155,Currency_40155
C40156,Currency_40156
C40157,Currency_40157
C40158,Currency_40158
C40159,Currency_40159
C40160,Currency_40160
C40161,Currency_40161
C40162,Currency_40162
C40163,Currency_40163
C40164,Currency_40164
C40165,Currency_40165
C40166,Currency_40166
C40167,Currency_40167
C40168,Currency_40168
C40169,Currency_40169
C40170,Currency_40170
C40171,Currency_40171
C40172,Currency_40172
C40173,Currency_40173
C40174,Currency_40174
C40175,Currency_40175
C40176,Currency_40176
C40177,Currency_40177
C40178,Currency_40178
C40179,Currency_40179
C40180,Currency_40180
C40181,Currency_40181
C40182,Currency_40182
C40183,Currency_40183
C40184,Currency_40184
C40185,Currency_40185
C40186,Currency_40186
C40187,Currency_40187
C40188,Currency_40188
C40189,Currency_40189
C40190,Currency_40190
C40191,Currency_40191
C40192,Currency_40192
C40193,Currency_40193
C40194,Currency_40194
C40195,Currency_40195
C40196,Currency_40196
C40197,Currency_40197
C40198,Currency_40198
C40199,Currency_40199
C40200,Currency_40200
C40201,Currency_40201
C40202,Currency_40202
C40203,Currency_40203
C40204,Currency_40204
C40205,Currency_40205
C40206,Currency_40206
C40207,Currency_40207
C40208,Currency_40208
C40209,Currency_40209
C40210,Currency_40210
C40211,Currency_40211
C40212,Currency_40212
C40213,Currency_40213
C40214,Currency_40214
C40215,Currency_40215
C40216,Currency_40216
C40217,Currency_40217
C40218,Currency_40218
C40219,Currency_40219
C40220,Currency_40220
C40221,Currency_40221
C40222,Currency_40222
C40223,Currency_40223
C40224,Currency_40224
C40225,Currency_40225
C40226,Currency_40226
C40227,Currency_40227
C40228,Currency_40228
C40229,Currency_40229
C40230,Currency_40230
C40231,Currency_40231
C40232,Currency_40232
C40233,Currency_40233
C40234,Currency_40234
C40235,Currency_40235
C40236,Currency_40236
C40237,Currency_40237
C40238,Currency_40238
C40239,Currency_40239
C40240,Currency_40240
C40241,Currency_40241
C40242,Currency_40242
C40243,Currency_40243
C40244,Currency_40244
C40245,Currency_40245
C40246,Currency_40246
C40247,Currency_40247
C40248,Currency_40248
C40249,Currency_40249
C40250,Currency_40250
C40251,Currency_40251
C40252,Currency_40252
C40253,Currency_40253
C40254,Currency_40254
C40255,Currency_40255
C40256,Currency_40256
C40257,Currency_40257
C40258,Currency_40258
C40259,Currency_40259
C40260,Currency_40260
C40261,Currency_40261
C40262,Currency_40262
C40263,Currency_40263
C40264,Currency_40264
C40265,Currency_40265
C40266,Currency_40266
C40267,Currency_40267
C40268,Currency_40268
C40269,Currency_40269
C40270,Currency_40270
C40271,Currency_40271
C40272,Currency_40272
C40273,Currency_40273
C40274,Currency_40274
C40275,Currency_40275
C40276,Currency_40276
C40277,Currency_40277
C40278,Currency_40278
C40279,Currency_40279
C40280,Currency_40280
C40281,Currency_40281
C40282,Currency_40282
C40283,Currency_40283
C40284,Currency_40284
C40285,Currency_40285
C40286,Currency_40286
C40287,Currency_40287
C40288,Currency_40288
C40289,Currency_40289
C40290,Currency_40290
C40291,Currency_40291
C40292,Currency_40292
C40293,Currency_40293
C40294,Currency_40294
C40295,Currency_40295
C40296,Currency_40296
C40297,Currency_40297
C40298,Currency_40298
C40299,Currency_40299
C40300,Currency_40300
C40301,Currency_40301
C40302,Currency_40302
C40303,Currency_40303
C40304,Currency_40304
C40305,Currency_40305
C40306,Currency_40306
C40307,Currency_40307
C40308,Currency_40308
C40309,Currency_40309
C40310,Currency_40310
C40311,Currency_40311
C40312,Currency_40312
C40313,Currency_40313
C40314,Currency_40314
C40315,Currency_40315
C40316,Currency_40316
C40317,Currency_40317
C40318,Currency_40318
C40319,Currency_40319
C40320,Currency_40320
C40321,Currency_40321
C40322,Currency_40322
C40323,Currency_40323
C40324,Currency_40324
C40325,Currency_40325
C40326,Currency_40326
C40327,Currency_40327
C40328,Currency_40328
C40329,Currency_40329
C40330,Currency_40330
C40331,Currency_40331
C40332,Currency_40332
C40333,Currency_40333
C40334,Currency_40334
C40335,Currency_40335
C40336,Currency_40336
C40337,Currency_40337
C40338,Currency_40338
C40339,Currency_40339
C40340,Currency_40340
C40341,Currency_40341
C40342,Currency_40342
C40343,Currency_40343
C40344,Currency_40344
C40345,Currency_40345
C40346,Currency_40346
C40347,Currency_40347
C40348,Currency_40348
C40349,Currency_40349
C40350,Currency_40350
C40351,Currency_40351
C40352,Currency_40352
C40353,Currency_40353
C40354,Currency_40354
C40355,Currency_40355
C40356,Currency_40356
C40357,Currency_40357
C40358,Currency_40358
C40359,Currency_40359
C40360,Currency_40360
C40361,Currency_40361
C40362,Currency_40362
C40363,Currency_40363
C40364,Currency_40364
C40365,Currency_40365
C40366,Currency_40366
C40367,Currency_40367
C40368,Currency_40368
C40369,Currency_40369
C40370,Currency_40370
C40371,Currency_40371
C40372,Currency_40372
C40373,Currency_40373
C40374,Currency_40374
C40375,Currency_40375
C40376,Currency_40376
C40377,Currency_40377
C40378,Currency_40378
C40379,Currency_40379
C40380,Currency_40380
C40381,Currency_40381
C40382,Currency_40382
C40383,Currency_40383
C40384,Currency_40384
C40385,Currency_40385
C40386,Currency_40386
C40387,Currency_40387
C40388,Currency_40388
C40389,Currency_40389
C40390,Currency_40390
C40391,Currency_40391
C40392,Currency_40392
C40393,Currency_40393
C40394,Currency_40394
C40395,Currency_40395
C40396,Currency_40396
C40397,Currency_40397
C40398,Currency_40398
C40399,Currency_40399
C40400,Currency_40400
C40401,Currency_40401
C40402,Currency_40402
C40403,Currency_40403
C40404,Currency_40404
C40405,Currency_40405
C40406,Currency_40406
C40407,Currency_40407
C40408,Currency_40408
C40409,Currency_40409
C40410,Currency_40410
C40411,Currency_40411
C40412,Currency_40412
C40413,Currency_40413
C40414,Currency_40414
C40415,Currency_40415
C40416,Currency_40416
C40417,Currency_40417
C40418,Currency_40418
C40419,Currency_40419
C40420,Currency_40420
C40421,Currency_40421
C40422,Currency_40422
C40423,Currency_40423
C40424,Currency_40424
C40425,Currency_40425
C40426,Currency_40426
C40427,Currency_40427
C40428,Currency_40428
C40429,Currency_40429
C40430,Currency_40430
C40431,Currency_40431
C40432,Currency_40432
C40433,Currency_40433
C40434,Currency_40434
C40435,Currency_40435
C40436,Currency_40436
C40437,Currency_40437
C40438,Currency_40438
C40439,Currency_40439
C40440,Currency_40440
C40441,Currency_40441
C40442,Currency_40442
C40443,Currency_40443
C40444,Currency_40444
C40445,Currency_40445
C40446,Currency_40446
C40447,Currency_40447
C40448,Currency_40448
C40449,Currency_40449
C40450,Currency_40450
C40451,Currency_40451
C40452,Currency_40452
C40453,Currency_40453
C40454,Currency_40454
C40455,Currency_40455
C40456,Currency_40456
C40457,Currency_40457
C40458,Currency_40458
C40459,Currency_40459
C40460,Currency_40460
C40461,Currency_40461
C40462,Currency_40462
C40463,Currency_40463
C40464,Currency_40464
C40465,Currency_40465
C40466,Currency_40466
C40467,Currency_40467
C40468,Currency_40468
C40469,Currency_40469
C40470,Currency_40470
C40471,Currency_40471
C40472,Currency_40472
C40473,Currency_40473
C40474,Currency_40474
C40475,Currency_40475
C40476,Currency_40476
C40477,Currency_40477
C40478,Currency_40478
C40479,Currency_40479
C40480,Currency_40480
C40481,Currency_40481
C40482,Currency_40482
C40483,Currency_40483
C40484,Currency_40484
C40485,Currency_40485
C40486,Currency_40486
C40487,Currency_40487
C40488,Currency_40488
C40489,Currency_40489
C40490,Currency_40490
C40491,Currency_40491
C40492,Currency_40492
C40493,Currency_40493
C40494,Currency_40494
C40495,Currency_40495
C40496,Currency_40496
C40497,Currency_40497
C40498,Currency_40498
C40499,Currency_40499
C40500,Currency_40500
C40501,Currency_40501
C40502,Currency_40502
C40503,Currency_40503
C40504,Currency_40504
C40505,Currency_40505
C40506,Currency_40506
C40507,Currency_40507
C40508,Currency_40508
C40509,Currency_40509
C40510,Currency_40510
C40511,Currency_40511
C40512,Currency_40512
C40513,Currency_40513
C40514,Currency_40514
C40515,Currency_40515
C40516,Currency_40516
C40517,Currency_40517
C40518,Currency_40518
C40519,Currency_40519
C40520,Currency_40520
C40521,Currency_40521
C40522,Currency_40522
C40523,Currency_40523
C40524,Currency_40524
C40525,Currency_40525
C40526,Currency_40526
C40527,Currency_40527
C40528,Currency_40528
C40529,Currency_40529
C40530,Currency_40530
C40531,Currency_40531
C40532,Currency_40532
C40533,Currency_40533
C40534,Currency_40534
C40535,Currency_40535
C40536,Currency_40536
C40537,Currency_40537
C40538,Currency_40538
C40539,Currency_40539
C40540,Currency_40540
C40541,Currency_40541
C40542,Currency_40542
C40543,Currency_40543
C40544,Currency_40544
C40545,Currency_40545
C40546,Currency_40546
C40547,Currency_40547
C40548,Currency_40548
C40549,Currency_40549
C40550,Currency_40550
C40551,Currency_40551
C40552,Currency_40552
C40553,Currency_40553
C40554,Currency_40554
C40555,Currency_40555
C40556,Currency_40556
C40557,Currency_40557
C40558,Currency_40558
C40559,Currency_40559
C40560,Currency_40560
C40561,Currency_40561
C40562,Currency_40562
C40563,Currency_40563
C40564,Currency_40564
C40565,Currency_40565
C40566,Currency_40566
C40567,Currency_40567
C40568,Currency_40568
C40569,Currency_40569
C40570,Currency_40570
C40571,Currency_40571
C40572,Currency_40572
C40573,Currency_40573
C40574,Currency_40574
C40575,Currency_40575
C40576,Currency_40576
C40577,Currency_40577
C40578,Currency_40578
C40579,Currency_40579
C40580,Currency_40580
C40581,Currency_40581
C40582,Currency_40582
C40583,Currency_40583
C40584,Currency_40584
C40585,Currency_40585
C40586,Currency_40586
C40587,Currency_40587
C40588,Currency_40588
C40589,Currency_40589
C40590,Currency_40590
C40591,Currency_40591
C40592,Currency_40592
C40593,Currency_40593
C40594,Currency_40594
C40595,Currency_40595
C40596,Currency_40596
C40597,Currency_40597
C40598,Currency_40598
C40599,Currency_40599
C40600,Currency_40600
C40601,Currency_40601
C40602,Currency_40602
C40603,Currency_40603
C40604,Currency_40604
C40605,Currency_40605
C40606,Currency_40606
C40607,Currency_40607
C40608,Currency_40608
C40609,Currency_40609
C40610,Currency_40610
C40611,Currency_40611
C40612,Currency_40612
C40613,Currency_40613
C40614,Currency_40614
C40615,Currency_40615
C40616,Currency_40616
C40617,Currency_40617
C40618,Currency_40618
C40619,Currency_40619
C40620,Currency_40620
C40621,Currency_40621
C40622,Currency_40622
C40623,Currency_40623
C40624,Currency_40624
C40625,Currency_40625
C40626,Currency_40626
C40627,Currency_40627
C40628,Currency_40628
C40629,Currency_40629
C40630,Currency_40630
C40631,Currency_40631
C40632,Currency_40632
C40633,Currency_40633
C40634,Currency_40634
C40635,Currency_40635
